,alltag,contentsid,contentscd,title,address,roadaddress,tag,introduction,readcnt,likecnt,reviewcnt,markcnt,snssharecnt,schedulecnt,visitcnt,evelpt,latitude,longitude,phoneno,sbst,PHOTOSHARECOUNT,cate2cd,cate3cd,imgpath,thumbnailpath
1437,"퓨전,주점,크림짬뽕,혼술,혼밥,카드결제,무료 WIFI,어려움",CNTS_000000000018379,음식점,미친부엌,제주특별자치도 제주시 삼도2동 1192-28,제주특별자치도 제주시 탑동로 15,"퓨전,주점,크림짬뽕,혼술,혼밥,음식,회,해산물,고등어회,스시,초밥",밤 늦게까지 주류와 퓨전 일식을 즐길 수 있는 음식점.  '미친'이라는 상호는 '맛 미'와 '친할 친'의 한자 음가에서 가져왔다.,20524,8,10,95,6,0,0,5.0,33.517007,126.5231956,064-721-6382,"맛 미(味)와 친하다의 친(親), 미친부엌은 서두르지 않으면 어김없이 대기순번을 받아야 하는 제주 시내의 소문난 맛집이다. 

향토음식이 아닌 퓨전 스타일의 요리주점임에도 제주에서 꼭 가보고 싶은 곳으로 꼽히는 이유는 순발력 있는 창의적인 메뉴와 맛, 젊은이들을 사로잡은 경쾌한 분위기 때문이다. 2015년에 오픈한 이래 열정으로 가게를 일구어 온 공건아 사장의 아이디어는 메뉴 구성 및 상호, 메뉴의 네이밍 등 여러 곳에서 찾아 볼 수 있다. 혼술, 혼밥하는 이들을 위한 고독한 미식가, 고독한 애주가 세트메뉴, 공오빠 크림짬뽕 등은 이름도 재미있지만 맛도 정점을 찍는다. 

???????테이블 마다 놓이는 말린 새우(새우깡)만 먹어봐도 이 집 요리들의 맛을 기대할 수밖에 없다. 전체적으로 맛, 분위기 모두 훌륭한 기분 좋은 집이다.

골목 안쪽에 위치했지만 파란색 외관에 노란 불이 새어 나오는 가게는 멀리서도 단박에 눈에 들어온다. 대기자들이 기다릴 수 있도록 가게 앞엔 벤치가 놓여 있다. 소문난 맛집인 만큼 항상 사람들로 가득차 있다. 분위기가 좋아 술이 술술 들어간다. 비교적 영업시간이 길어 2차로 오기에도 좋다. 술을 부르는 분위기, 바 좌석은 혼술 혼밥족들을 환영한다.

살짝 칼칼하게 매운 맛도 있는 크림짬뽕은 이 집의 최고 인기 메뉴다. 크림이 들어갔지만 전혀 느끼하지 않다.

말린 새우는 공짜로 먹기엔 미안할 정도의 고퀄리티 안주메뉴다. 이거 하나로만도 맥주 한 잔을 비울 정도, 리필이 가능하다. 창란크림치즈는 꿀과 크림치즈, 창란젓의 오묘한 조화가 있는 인기메뉴다. 가격도 저렴하고 술안주로도 최고다.",17.0,일식,일식,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/79f9fdaf-8848-4738-aac9-d34a20c76d0d.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/56a97d59-0a01-4790-a7e3-9021ee0340ff.jpg
1438,"고등어해장국,해장국,고등어회,한식",CNTS_000000000020816,음식점,성미식당,제주특별자치도 제주시 삼도1동 571-7,제주특별자치도 제주시 삼도1동 571-7,"고등어해장국,해장국,고등어회,한식,음식,삼치회,고등어,고등어조림","제주시외버스터미널근처에있는 고등어해장국맛집입니다.
2016 KOREAT JEJU TOP10 선정",3805,0,0,8,3,0,0,,33.498318,126.5204,064-751-1250,"성미식당
어릴 적 어머니가 끓여준 ‘고등어죽’은 주인장의 소울푸드였다.
한 그릇이면 기운이 솟던 그 맛을 평생 간직하고 싶어 어머니에게 비법을 전수받아 ‘고등어해장국’을 만들었다
. 고등어를 삶아 살을 발라내고 해장국에 넣는다.
이때 남은 머리와 뼈는 갈아서 육수로 우린다.
얼큰한 해장국에 들깨가루를 넣어 고소함으로 균형을 맞췄다.
뭐니 뭐니 해도 주인공인 고등어 본래의 맛이 묻히지 않으면서 비린내가 나질 않으니 술술 들어간다.


2016 KOREAT JEJU TOP10 선정
선정단 한 줄 평쫄깃함과 탄력이 장점인 제주 토종닭의 진미가 이 집에 있다.

제주 고등어로 끓인 고등어해장국이야말로 소울푸드.




vj특공대에 고등어해장국으로 방영하였었다.",,한식,한식,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/2432b5f1-4ccf-4c16-b681-eeace1a1f002.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/92db5329-0712-48f8-b2a6-3eca6790d058.gif
1439,"향토음식,고기국수,콩나물국밥,아강발,몸국,현금결제,카드결제,화장실,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움",CNTS_000000000019644,음식점,국수마당,제주특별자치도 제주시 일도이동 1034-19,제주특별자치도 제주시 삼성로 65,"향토음식,고기국수,콩나물국밥,아강발,몸국,음식,비빔국수,멸치국수,콩국수,만두",신상공원 후문 앞에 국수거리에 있는 국수마당본점,6241,5,10,68,0,0,0,4.0,33.5080638,126.5322532,064-727-6001,"제주의 토속음식인 고기국수가 유명한 집이다. 고기국수가 유명한 건 말할 것도 없고, 고기국수를 싫어하는 사람도 즐길 수 있게 콩나물국밥, 몸구, 아강발 등 다양한 메뉴가 있다. 새벽 5까지 영업해서 야식으로도 훌륭하다. 고기국수를 찾는 손님들이 점점 늘어나고 있어서 점심시간에는 대기표를 받을 수도 있다. 매월 11일은 국수 - DAY라서 500원이 할인되는 메뉴도 있으니 참고. 주변 관광지로는 제주도민속자연사박물관, 제주삼성혈 등이 있다.",10.0,향토음식,향토음식,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/7296e573-e753-40ff-b048-81427d0113c9.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/e88b1d03-356e-4874-9bed-7c49a65de341.jpg
1440,"망고음료,생망고와플,망고빙수",CNTS_000000000022751,음식점,망고홀릭 성산일출봉점,제주특별자치도 서귀포시 성산읍 성산리 126-2,제주특별자치도 서귀포시 성산읍 일출로 282,"망고음료,생망고와플,망고빙수,음식,망고,망고스무디,망고에이드,망고주스,망고요거트,아메리카노,카푸치노,카페라떼,에스프레소",제주에서 느끼는 보라카이의 향기,1405,1,0,4,2,0,0,,33.462666,126.93495,064-783-2239,"??
 


유네스코 세계자연유산이자 제주여행 필수코스인 성산일출봉 인근에 위치한 망고음료 카페다. 필리핀 현지농장에서 계약재배한 카라바오 생망고를 이용한 퓨전디저트를 선보이고 있다. 실내인테리어는 보라카이의 노천카페를 연상케한다. 코코넛빙수, 망고홀릭쉐이크, 생망고 와플등을 판매하며 3-4인이 즐길수 있는 사이즈의 신선로망고빙수는 특히나 평이 좋은 대표메뉴다. 다양한 속을 채운 빙수위에 망고를 푸짐이 얹고, 가장 위에 드라이아이스를 흘려 시원함과 비주얼을 동시에 잡았다.&nbsp;

카페 내엔 코코너칩, 바나나칩 등 스낵과 동남아풍 소품도 판매하고 있으며, 족욕 좌석이 있어 성산일출봉에 올라갔다온 피로를 풀며 힐링을 즐길 수 있도록 설계되었다.&nbsp;


??",,카페,카페,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/bb8f2c10-8bd8-4534-bd8c-c4fb12cedc54.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/74b93089-9332-4a9f-a032-9b4c3e7ab745.jpg
1441,"카페,커피,드립커피,브런치,공용주차장,카드결제,화장실,무료 WIFI",CNTS_000000000020194,음식점,제대가는길,제주특별자치도 제주시 아라1동 358-6,제주특별자치도 제주시 제주대학로 75-1,"카페,커피,드립커피,브런치,음식,핸드드립커피,아메리카노,카페라떼,카페모카,카푸치노,바닐라라떼,샌드위치",상호처럼 제주대학교 인근에 위치한 카페로 전원형태의 외관과 아기자기한 인테리어가 기억에 남는 곳,2303,0,1,2,0,0,0,5.0,33.459724,126.5585,064-721-0110,"핸드드립, 브런치, 빙수, 수프 등 책으로 만들어도 좋을 다양한 메뉴를 직접 만들어 제공하는 곳. 특히 아메리카노가 함께 나오는 브런치 세트가 인기가 좋다. 본토와는 달리 제주대 인근에는 프랜차이즈 카페가 많지 않기 때문에 '제대가는길'은 학생들에게 아지트 같은 곳이 되었다. 제주대정문 로터리에서 제주대사거리 방향으로 약200m 진진하면 되는데, 간판이 눈에 띄지 않아 놓칠 수 있으니 주의하자.",1.0,카페,카페,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/562cf448-ad42-42ba-8ec4-ba2934463dec.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/876fe937-7bf5-4e2b-9a71-1b3a618870d4.jpg
1442,"샐러드,파스타,스테이크,맥주,피자",CNTS_000000000022386,음식점,루스트플레이스 노형점,제주특별자치도 제주시 노형동 2586-4,제주특별자치도 제주시 수덕로 79,"샐러드,파스타,스테이크,맥주,피자,음식,치킨샐러드,리코타치즈샐러드,고르곤졸라화덕피자,화덕피자,봉골레파스타,해물파스타,크림파스타,미트볼파스타,오일파스타,새우로제파스타,볶음밥,새우볶음밥","돈까스, 파스타와 같은 양식을 합리적인 가격에 먹을 수 있는 레스토랑",1803,0,1,3,1,0,0,4.0,33.48387,126.469925,010-6677-7194,"루스트플레이스는 신선하고 믿을 수 있는 식재료를 기반으로 다양한 메뉴(샐러드, 파스타, 라이스, 피자, 돈가스, 스테이크, 음료,
맥주, 와인)를 합리적인 가격으로 제안하고, 자연친화적인 인테리어로 편안하게 쉬어갈 수 있는 공간을 제공한다.
",,양식,양식,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f614ee82-37df-4e80-bb2b-fe3ac052144f.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/f3d45775-7b95-4b3e-ab6c-e475dcfcae7e.jpg
1443,"추자카페,추자무인카페,추자도,무료 WIFI,화장실,현금결제,어린이 출입가능,불가능",CNTS_200000000009076,음식점,카페힐스,제주특별자치도 제주시 추자면 신양리 172-1,제주특별자치도 제주시 추자면 신양4길 18,"추자카페,추자무인카페,추자도,카페,음식,아메리카노,에스프레소,주스,스무디,딸기스무디,바닐라라떼,카페라떼,녹차라떼,식당",추자풍경을 바라보며 쉴 수 있는 추자도 무인카페,354,0,0,1,0,0,0,0.0,33.9354341,126.3227638,010-5489-5500,추자피싱랜드에서 운영하는 추자도 여행 중 쉬어갈 수 있는 무인카페,0.0,카페,카페,https://api.cdn.visitjeju.net/photomng/imgpath/201908/20/c3440a39-d988-4045-a97e-48e26b65b32e.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201908/20/50777e3e-3c8c-4b81-b8fd-953d47b5a96c.JPG
1444,"오메기떡,찐빵,빵,현금결제,카드결제,화장실,편의점,음료대,유도 및 안내시설,경보 및 피난시설",CNTS_000000000020356,음식점,일출봉쑥빵보리빵,제주특별자치도 서귀포시 성산읍 성산리 176-2,제주특별자치도 서귀포시 성산읍 성산중앙로 30-3,"오메기떡,찐빵,빵,음식",성산일출봉 입구에 위치한 쑥빵 전문점,4723,0,1,12,1,0,0,5.0,33.462543,126.93316,064-784-0093,"성산일출봉 근처 쑥빵과 오메기떡 전문점이다. 메뉴는 단출하다. 쑥찐빵, 보리찐빵, 보리빵, 한라봉찐빵, 오메기떡, 보리찜케이크이다. 쑥찐빵이 가장 인기있는 메뉴. 반죽에 쑥을 넣어 빵에 쑥향이 가득하고 빵 안에는 달콤한 팥앙금이 가득 들어있다. 그래서 꼭 쑥떡을 빵으로 만든 것 같다는 생각이 들기도 한다. 오메기떡은 선물용으로도 많이 사가는 메뉴이다. 빵과 떡 모두 냉동보관이 가능하다. 빵은 전자레인지나 밥통으로 해동을 할 수 있고, 오메기떡은 3시간 이상 자연해동이 필요하다.",3.0,향토음식,향토음식,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/b617c287-bc8e-4fb6-b4a2-a0499bc7a185.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/af220774-eb91-4068-8506-5fb0f4e465ab.jpg
1445,"해물전골,갈치전골,회,한식",CNTS_000000000021096,음식점,해뜨는식당,제주특별자치도 서귀포시 성산읍 성산리 298-21,제주특별자치도 서귀포시 성산읍 한도로 269,"해물전골,갈치전골,회,한식,음식,갈치조림,제주갈치조림,갈치구이,제주갈치구이,고등어구이,갈치국","제주를 보고, 제주를 맛볼 수 있는 곳",1269,0,1,2,0,0,0,5.0,33.465702,126.93605,064-782-3380,"?
앞에는 우도를, 옆으로는 성산일출봉을 보며 먹는 한 끼
???????
해뜨는식당은 바다 멀리 우도가 보이고 바로 옆으로는 성산일출봉이 보이는 곳에 위치하고 있으며 제주올레 1코스 가까이에 있다.
&nbsp;주 메뉴인 해물전골은 전복, 키조개, 낙지 등 다양한 해산물이 들어가는데 조미료로 맛을 내지 않고 해산물로 맛을 내어 국물이 진하다.

&nbsp;갈치 전골은 넉넉히 들어간 갈치에 매콤하며 달달한 양념으로 간을 했다.&nbsp;
또한 회를 시키면 초밥이랑 마끼, 튀김 종류 등 기본 반찬들이 다양하게 나온다.
&nbsp;회로 나오는 키조개 관자와 전복 등은 신선한 해산물을 사용하여 식감을 살렸다.
????????????????????????",1.0,한식,한식,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/d3fb9372-91d7-49f3-b907-60c9e3369514.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/0cf6a925-3803-4b7c-81ad-c5a0b5464569.jpg
1446,"커피,디저트,파스타,공용주차장,현금결제,카드결제,화장실,무료 WIFI,카드결제,현금결제,,",CNTS_200000000007261,음식점,비자블라썸,제주특별자치도 제주시 구좌읍 평대리 3210-4,제주특별자치도 제주시 구좌읍 비자림로 2244,"커피,디저트,파스타,음식,아메리카노,바닐라라떼,카페라떼,녹차라떼,카페모카,아이스티,차,청귤차,오미자주스,주스",비자림 근처에 위치한 브런치 카페,1181,0,0,3,0,0,0,0.0,33.5312449,126.8506911,010-4449-3885,"카페 앞에 넓게 펼쳐진 정원과 메밀꽃밭은 사진을 찍기 좋고 방문할 때마다 색다른 느낌을 준다.
이곳의 대표 메뉴인 성게파스타는 제주에서 잡은 싱싱한 성게를 이용한 일본식 파스타이다.
이외에도 수프, 샐러드, 샌드위치 등 다양한 음식과 음료를 즐길 수 있다.
",0.0,카페,카페,https://api.cdn.visitjeju.net/photomng/imgpath/201807/20/f50253a0-5192-455f-8585-1b7ee86003f7.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201807/20/1f975e5e-4835-4d24-b22e-284ac60f7005.jpg
1447,"해물뚝배기,해물라면,해물파전,현금결제,카드결제,화장실,현금결제,카드결제,아주 어려움",CNTS_000000000021493,음식점,성아시,제주특별자치도 제주시 한림읍 금능리 1439,제주특별자치도 제주시 한림읍 금능길 68,"해물뚝배기,해물라면,해물파전,음식,성게미역국,물회,라면",해산물이 푸짐하게 들어가 국물이 시원한 해물뚝배기,2834,0,1,19,0,0,0,5.0,33.38842,126.230446,064-796-7607,"'성아시'는 형과 아우를 함께 이르는 말이다. 협재해변에 위치한 해물뚝배기 전문점으로, 많은 사람들의 발자취가 느껴지는 곳이다. 대표메뉴는 단연 해물뚝배기이다. 오징어, 전복, 홍합, 꽃게, 딱새우, 떡조개 등 해물이 푸짐해서 뚝배기가 넘칠 지경이다. 해물라면과 해물파전도 인기가 많다. 메뉴판은 제주 방언이 가득해서 읽는 재미가 쏠쏠하다. 물, 물티슈, 반찬, 커피는 셀프서비스이니 참고. 성아시는 손님들의 만족도가 높아 재방문율이 높은 협재 맛집이다.",4.0,한식,한식,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/b8368367-7ed0-455b-b86e-fcaa3b416d13.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/a77cbf73-74e3-4737-a4b2-6a7db8060c37.jpg
1448,"소바, 냉모밀, 일식,공용주차장",CNTS_200000000007629,음식점,제주침시술소바 (오로라식품),제주특별자치도 제주시 이도2동 1176-23,제주특별자치도 제주시 동광로 12,"소바,냉모밀,일식,음식,유부초밥,냉소바,우동,새우튀김",직접 개발한 한국형 소바육수로 요리하는 소바 전문점,4234,1,0,4,7,0,0,0.0,33.5010889,126.530548,,"오랫동안 운영해왔던 <제주침시술소>라는 간판을 그대로 사용하고 있는 소바 전문점. 침시술소 특유의 느낌에 매료되어 침시술소 할아버지를 5번이나 찾아뵈어 설득한 끝에 지금의 가게를 운영하고 있다.
서울에서 오랫동안 일식을 만드셨던 사장님은 제주도가 전국 최대 메밀 생산지인 점, 당시 제주에 소바 전문점이 없던 점에 착안해 소바 음식점을 운영하게 되었다.
일본 고유의 소바육수가 아닌 한국형 소바육수를 직접 개발하였으며, 육수를 끓이고 재료를 다듬는 데 시간이 소요되므로 11시부터 15시까지만 영업을 하고 있다.

판매 중인 메뉴는 냉소바와 유부초밥. 
소바에는 기본적으로 새우튀김이 1개 올라가며 최대 2개를 추가해서 먹을 수 있다. 소바에 올라가는 고추냉이와 무, 김, 새우튀김은 자극적이지 않은 육수와 잘 어울린다. 
유부초밥은 특별한 속 재료가 들어가진 않지만, 일본에서 공수해온 유부의 달짝지근함을 느낄 수 있다.

10월 23일부터는 메뉴에 온소바와 모둠 튀김을 추가하며 모둠 튀김은 새우, 깻잎, 꽈리 고추, 단호박 등 5가지 재료로 구성된다.
테이블은 2인석 4개, 4인석 1개로 구성되며 차로 오는 경우 주변에 무료 공영주차장을 이용하면 된다.",0.0,일식,일식,https://api.cdn.visitjeju.net/photomng/imgpath/201810/19/55ce586b-b2d1-42ee-9b50-3ccbba01e98d.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201810/19/e7f63580-7225-425c-b918-d5762f951dc8.JPG
